substrate,power,calibration,baked,bake time,sample number,pressure,mtime,burn quality,DW,filePath,CW,cell number
285,unknown,false,baked,12h,2,unknown,1384220665.1780398,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C437943-2.jy,unknown,437943
285,unknown,false,baked,12h,3,unknown,1386293364.7310946,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C437943-3.jy,unknown,437943
285,unknown,false,baked,12h,4,unknown,1388106829.5244246,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C437943-4.jy,unknown,437943
285,unknown,false,baked,12h,5,unknown,1388107381.8433945,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C437943-5.jy,unknown,437943
305,unknown,false,baked,12h,1,unknown,1395343140.2547312,N/A,unknown,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S305 std/C438266_S285_PRF-1.jy,unknown,438266
285,unknown,false,baked,12h,1,unknown,1384213744.5044968,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C438321-1.jy,unknown,438321
285,unknown,false,baked,12h,2,unknown,1384218913.5757635,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C438321-2.jy,unknown,438321
285,unknown,false,baked,12h,1,unknown,1388691151.595628,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C438846-1.jy,unknown,438846
285,unknown,false,baked,12h,2,unknown,1388702827.0747297,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C438846-2.jy,unknown,438846
285,unknown,false,baked,12h,1,unknown,1388693064.5583758,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C439014-1.jy,unknown,439014
285,unknown,false,baked,12h,2,unknown,1388706287.6787953,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C439014-2.jy,unknown,439014
285,unknown,false,baked,12h,1,unknown,1383934473.6289437,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439266-1.jy,unknown,439266
285,unknown,false,baked,12h,2,unknown,1383945937.525442,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C439266-2.jy,unknown,439266
285,unknown,false,baked,12h,3,unknown,1384207939.1139245,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439266-3.jy,unknown,439266
285,unknown,false,baked,12h,4,unknown,1384208465.7240496,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439266-4.jy,unknown,439266
285,unknown,false,baked,12h,5,unknown,1384208592.5834725,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439266-5.jy,unknown,439266
285,unknown,false,baked,12h,6,unknown,1384208733.59212,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439266-6.jy,unknown,439266
285,unknown,false,baked,12h,7,unknown,1384209271.2314644,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C439266-7.jy,unknown,439266
285,unknown,false,baked,12h,2,unknown,1388707067.480553,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439337-2.jy,unknown,439337
285,unknown,false,baked,12h,1,unknown,1384210180.6076493,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C439686-1.jy,unknown,439686
285,unknown,false,baked,12h,2,unknown,1384220133.6539063,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C439686-2.jy,unknown,439686
285,unknown,false,baked,12h,3,unknown,1386292553.2956693,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439686-3.jy,unknown,439686
285,unknown,false,baked,12h,5,unknown,1388108481.6609263,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439686-5.jy,unknown,439686
285,unknown,false,baked,12h,1,unknown,1383699699.9464452,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439728-1.jy,unknown,439728
285,unknown,false,baked,12h,2,unknown,1383700881.5237205,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439728-2.jy,unknown,439728
285,unknown,false,baked,12h,3,unknown,1383701127.9417534,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439728-3.jy,unknown,439728
285,unknown,false,baked,12h,4,unknown,1383701730.1652112,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/C439728-4.jy,unknown,439728
285,unknown,false,baked,12h,1,unknown,1388693813.6404915,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C440190-1.jy,unknown,440190
285,unknown,false,baked,12h,2,unknown,1388701757.1156504,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C440190-2.jy,unknown,440190
285,unknown,false,baked,12h,1,unknown,1388699172.362677,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C440337-1.jy,unknown,440337
285,unknown,false,baked,12h,1,unknown,1384212896.3072193,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C440652-1.jy,unknown,440652
285,unknown,false,baked,12h,2,unknown,1384219520.0736287,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C440652-2.jy,unknown,440652
285,unknown,false,baked,12h,1,unknown,1388690145.0506601,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C440988-1.jy,unknown,440988
285,unknown,false,baked,12h,2,unknown,1388704945.015637,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285\S285 gd data/C440988-2.jy,unknown,440988
271,unknown,false,baked,12h,1,unknown,1391477170.94471,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/C444282-1.jy,unknown,444282
271,unknown,false,baked,12h,1,unknown,1391476333.9564397,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/C444612-1.jy,unknown,444612
271,unknown,false,baked,12h,2,unknown,1391474217.3253348,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/C444692-2.jy,unknown,444692
271,unknown,false,baked,12h,3,unknown,1391474787.1513228,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/C444692-3.jy,unknown,444692
271,unknown,false,baked,12h,1,unknown,1391211324.4405427,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/C444742-1s.jy,unknown,444742
288,unknown,false,baked,12h,1,unknown,1384825519.6747582,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452091-1.jy,unknown,452091
288,unknown,false,baked,12h,2,unknown,1384990307.0957067,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452091-2.jy,unknown,452091
288,unknown,false,baked,12h,3,unknown,1385424737.6011126,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452091-3.jy,unknown,452091
288,unknown,false,baked,12h,1,unknown,1384568466.378059,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452221-1.jy,unknown,452221
288,unknown,false,baked,12h,2,unknown,1384826875.4424844,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452221-2.jy,unknown,452221
288,unknown,false,baked,12h,1,unknown,1384826236.2464168,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452247-1.jy,unknown,452247
288,unknown,false,baked,12h,2,unknown,1384991164.9202013,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452247-2.jy,unknown,452247
288,unknown,false,baked,12h,1,unknown,1384279547.7937403,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452299-1.jy,unknown,452299
288,unknown,false,baked,12h,2,unknown,1384284014.5487738,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452299-2.jy,unknown,452299
288,unknown,false,baked,12h,3,unknown,1384464587.4331598,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452299-3.jy,unknown,452299
288,unknown,false,baked,12h,1,unknown,1384221461.0336254,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452481-1.jy,unknown,452481
288,unknown,false,baked,12h,2,unknown,1384283242.3162172,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452481-2.jy,unknown,452481
288,unknown,false,baked,12h,3,unknown,1384465598.0263224,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452481-3.jy,unknown,452481
288,unknown,false,baked,12h,1,unknown,1384280042.0806084,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452793-1.jy,unknown,452793
288,unknown,false,baked,12h,2,unknown,1384280615.756016,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C452793-2.jy,unknown,452793
288,unknown,false,baked,12h,3,unknown,1384285016.1641328,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452793-3.jy,unknown,452793
288,unknown,false,baked,12h,4,unknown,1384285829.221961,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452793-4.jy,unknown,452793
288,unknown,false,baked,12h,5,unknown,1384456661.6560633,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452793-5.jy,unknown,452793
288,unknown,false,baked,12h,1,unknown,1388447416.5909317,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452897-1.jy,unknown,452897
288,unknown,false,baked,12h,2,unknown,1388449135.6325388,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C452897-2.jy,unknown,452897
288,unknown,false,baked,12h,1,unknown,1384223067.7272475,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C453157-1.jy,unknown,453157
288,unknown,false,baked,12h,2,unknown,1384282621.3267386,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C453157-2.jy,unknown,453157
288,unknown,false,baked,12h,3,unknown,1384467698.2736113,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C453157-3.jy,unknown,453157
288,unknown,false,baked,12h,2,unknown,1386284548.0334332,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C453702-2.jy,unknown,453702
288,unknown,false,baked,12h,1,unknown,1384991828.8885674,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454196-1.jy,unknown,454196
288,unknown,false,baked,12h,2,unknown,1386273147.4650514,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454196-2.jy,unknown,454196
288,unknown,false,baked,12h,1,unknown,1384992452.7960632,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454222-1.jy,unknown,454222
288,unknown,false,baked,12h,2,unknown,1386283695.4645605,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454222-2.jy,unknown,454222
288,unknown,false,baked,12h,1,unknown,1388189680.236247,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454430-1.jy,unknown,454430
288,unknown,false,baked,12h,2,unknown,1388440132.6253626,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C454430-2.jy,unknown,454430
288,unknown,false,baked,12h,3,unknown,1388441689.8988857,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454430-3.jy,unknown,454430
288,unknown,false,baked,12h,1,unknown,1384993189.928558,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454702-1.jy,unknown,454702
288,unknown,false,baked,12h,1,unknown,1388192094.2780871,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454872-1.jy,unknown,454872
288,unknown,false,baked,12h,2,unknown,1388440756.5804465,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C454872-2.jy,unknown,454872
288,unknown,false,baked,12h,1,unknown,1388191282.9362621,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C455262-1.jy,unknown,455262
288,unknown,false,baked,12h,2,unknown,1388442478.5114708,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/C455262-2.jy,unknown,455262
288,unknown,false,baked,12h,1,unknown,1388188874.5670443,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C455418-1.jy,unknown,455418
288,unknown,false,baked,12h,2,unknown,1388430173.2396946,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C455418-2.jy,unknown,455418
288,unknown,false,baked,12h,1,unknown,1388190578.4234247,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C455522-1.jy,unknown,455522
288,unknown,false,baked,12h,2,unknown,1388431008.3091612,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C455522-2.jy,unknown,455522
288,unknown,false,baked,12h,1,unknown,1388446754.2917683,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C455730-1.jy,unknown,455730
288,unknown,false,baked,12h,2,unknown,1388447985.7701192,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288\gd raw data S288/C455730-2.jy,unknown,455730
290,unknown,false,baked,12h,1,unknown,1384996894.041252,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C469977-1.jy,unknown,469977
290,unknown,false,baked,12h,2,unknown,1385072692.147752,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C469977-2.jy,unknown,469977
290,unknown,false,baked,12h,1,unknown,1384997608.5693069,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470043-1.jy,unknown,470043
290,unknown,false,baked,12h,2,unknown,1385073230.161497,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470043-2.jy,unknown,470043
290,unknown,false,baked,12h,1,unknown,1384995736.7844193,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470054-1.jy,unknown,470054
290,unknown,false,baked,12h,2,unknown,1384996279.6809728,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470054-2.jy,unknown,470054
290,unknown,false,baked,12h,3,unknown,1385071952.581653,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470054-3.jy,unknown,470054
290,unknown,false,baked,12h,1,unknown,1384995001.2431273,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470120-1.jy,unknown,470120
290,unknown,false,baked,12h,2,unknown,1384995430.4778812,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470120-2.jy,unknown,470120
290,unknown,false,baked,12h,3,unknown,1385063279.3674564,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/C470120-3.jy,unknown,470120
291,unknown,false,baked,12h,1,unknown,1386288827.1197367,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477456-1.jy,unknown,477456
291,unknown,false,baked,12h,2,unknown,1386376741.9945767,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477456-2.jy,unknown,477456
291,unknown,false,baked,12h,1,unknown,1386289796.77064,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477488-1.jy,unknown,477488
291,unknown,false,baked,12h,2,unknown,1386378555.060961,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477488-2.jy,unknown,477488
291,unknown,false,baked,12h,1,unknown,1386290766.0003421,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477532-1.jy,unknown,477532
291,unknown,false,baked,12h,2,unknown,1386379463.5479445,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477532-2.jy,unknown,477532
291,unknown,false,baked,12h,3,unknown,1386634811.973059,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477532-3.jy,unknown,477532
291,unknown,false,baked,12h,1,unknown,1386287547.2011008,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477609-1.jy,unknown,477609
291,unknown,false,baked,12h,3,unknown,1386377721.972698,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477609-3.jy,unknown,477609
291,unknown,false,baked,12h,4,unknown,1386381328.9056208,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477609-4.jy,unknown,477609
291,unknown,false,baked,12h,1,unknown,1386286655.3943346,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477620-1.jy,unknown,477620
291,unknown,false,baked,12h,2,unknown,1386374812.349,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/C477620-2.jy,unknown,477620
265,unknown,false,baked,12h,1,unknown,1387227368.8334353,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480653-1.jy,unknown,480653
265,unknown,false,baked,12h,1,unknown,1387242327.5792415,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480675-1.jy,unknown,480675
265,unknown,false,baked,12h,2,unknown,1387246673.507662,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480675-2.jy,unknown,480675
265,unknown,false,baked,12h,3,unknown,1387246782.6142535,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480675-3.jy,unknown,480675
265,unknown,false,baked,12h,4,unknown,1387247342.8424375,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480675-4.jy,unknown,480675
265,unknown,false,baked,12h,1,unknown,1387243908.0648174,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480697-1.jy,unknown,480697
265,unknown,false,baked,12h,2,unknown,1387245447.127108,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480697-2.jy,unknown,480697
265,unknown,false,baked,12h,1,unknown,1387243118.3602304,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480730-1.jy,unknown,480730
265,unknown,false,baked,12h,2,unknown,1387246152.560347,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/C480730-2.jy,unknown,480730
293,unknown,false,baked,12h,1,unknown,1386897099.9434557,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/C485807-1.jy,unknown,485807
293,unknown,false,baked,12h,1,unknown,1386893625.6885657,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/C485829-1.jy,unknown,485829
293,unknown,false,baked,12h,1,unknown,1386894364.2758508,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/C485851-1.jy,unknown,485851
293,unknown,false,baked,12h,2,unknown,1386897982.9959948,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/C485851-2.jy,unknown,485851
293,unknown,false,baked,12h,1,unknown,1386895205.7881289,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/C485895-1.jy,unknown,485895
293,unknown,false,baked,12h,1,unknown,1386896220.0863104,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/C485939-1.jy,unknown,485939
293,unknown,false,baked,12h,1,unknown,1386898609.2590947,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/C485961-1.jy,unknown,485961
296,unknown,false,baked,12h,1,unknown,1387492904.482924,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C488756-1.jy,unknown,488756
296,unknown,false,baked,12h,2,unknown,1387497838.5517778,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C488756-2.jy,unknown,488756
296,unknown,false,baked,12h,3,unknown,1387498372.5407157,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C488756-3.jy,unknown,488756
296,unknown,false,baked,12h,1,unknown,1387493699.5227206,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C488808-1.jy,unknown,488808
296,unknown,false,baked,12h,2,unknown,1387499664.3335726,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C488808-2.jy,unknown,488808
296,unknown,false,baked,12h,1,unknown,1387496733.7266374,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C491725-1.jy,unknown,491725
296,unknown,false,baked,12h,2,unknown,1387497420.3774433,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C491725-2.jy,unknown,491725
296,unknown,false,baked,12h,1,unknown,1387494457.684052,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C491751-1.jy,unknown,491751
296,unknown,false,baked,12h,2,unknown,1387499029.5358698,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/C491751-2.jy,unknown,491751
301,unknown,false,baked,12h,1,unknown,1389754408.9562712,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C505519-1.jy,unknown,505519
301,unknown,false,baked,12h,2,unknown,1390006860.945277,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C505519-2.jy,unknown,505519
301,unknown,false,baked,12h,1,unknown,1390003488.6017697,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C505666-1.jy,unknown,505666
301,unknown,false,baked,12h,2,unknown,1390008717.7207263,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C505666-2.jy,unknown,505666
301,unknown,false,baked,12h,1,unknown,1390005204.4563675,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C505708-1.jy,unknown,505708
301,unknown,false,baked,12h,2,unknown,1390009847.8023112,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C505708-2.jy,unknown,505708
301,unknown,false,baked,12h,1,unknown,1390004454.0874653,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C506191-1.jy,unknown,506191
301,unknown,false,baked,12h,2,unknown,1390009297.3241441,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/C506191-2.jy,unknown,506191
201,25W,false,baked,12h,1,800,1416942929.1814847,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 41 9.25W 800Pa-1.jy,41,unknown
201,25W,false,baked,12h,1,800,1416942023.4799063,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 43 9.25W 800Pa-1.jy,43,unknown
201,9W,false,baked,12h,1,900,1416941319.7938702,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 43 9W_900Pa-1.jy,43,unknown
201,9W,false,baked,12h,1,900,1416939357.9968245,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 44 9W_900Pa-1.jy,44,unknown
201,9W,false,baked,12h,2,900,1416940245.4667833,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 44 9W_900Pa-2.jy,44,unknown
201,9W,false,baked,12h,1,800,1416871289.4592943,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 65 9W 800Pa-1.jy,65,unknown
201,10W,false,baked,12h,1,1000,1416853304.8959663,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 93 10W_1000Pa-1.jy,93,unknown
201,10W,false,baked,12h,2,1000,1416862044.5155263,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW 93 10W_1000Pa-2.jy,93,unknown
201,9W,false,baked,12h,1,800,1416949563.4369125,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt\S350 DW-1/CW37 9W_800Pa-1.jy,37,unknown
